0.500000 	93.690292 	212.000000 	255.609955 	-99.000000 
0.600000 	93.690292 	212.000000 	255.609955 	-99.000000 
0.700000 	93.690292 	212.000000 	255.609955 	-99.000000 
0.800000 	93.690292 	212.000000 	255.609955 	-99.000000 
0.900000 	93.690292 	212.000000 	255.609955 	-99.000000 
1.000000 	93.690292 	212.000000 	255.609955 	-99.000000 
1.100000 	93.690292 	212.000000 	255.609955 	-99.000000 
1.200000 	93.690292 	212.000000 	255.609955 	-99.000000 
1.300000 	93.690292 	212.000000 	255.609955 	-99.000000 
1.400000 	93.690292 	212.000000 	255.609955 	-99.000000 
1.500000 	102.563049 	212.000000 	233.009506 	-99.000000 
1.600000 	102.563049 	212.000000 	233.009506 	-99.000000 
1.700000 	102.563049 	212.000000 	233.009506 	-99.000000 
1.800000 	102.563049 	212.000000 	233.009506 	-99.000000 
1.900000 	102.563049 	212.000000 	233.009506 	-99.000000 
2.000000 	102.563049 	212.000000 	233.009506 	-99.000000 
2.100000 	102.563049 	212.000000 	233.009506 	-99.000000 
2.200000 	102.563049 	212.000000 	233.009506 	-99.000000 
2.300000 	102.563049 	212.000000 	233.009506 	-99.000000 
2.400000 	102.563049 	212.000000 	233.009506 	-99.000000 
2.500000 	113.586761 	212.000000 	224.195312 	-99.000000 
2.600000 	113.586761 	212.000000 	224.195312 	-99.000000 
2.700000 	113.586761 	212.000000 	224.195312 	-99.000000 
2.800000 	113.586761 	212.000000 	224.195312 	-99.000000 
2.900000 	113.586761 	212.000000 	224.195312 	-99.000000 
3.000000 	113.586761 	212.000000 	224.195312 	-99.000000 
3.100000 	113.586761 	212.000000 	224.195312 	-99.000000 
3.200000 	113.586761 	212.000000 	224.195312 	-99.000000 
3.300000 	113.586761 	212.000000 	224.195312 	-99.000000 
3.400000 	113.586761 	212.000000 	224.195312 	-99.000000 
3.500000 	119.572006 	212.000000 	219.772446 	-99.000000 
3.600000 	119.572006 	212.000000 	219.772446 	-99.000000 
3.700000 	119.572006 	212.000000 	219.772446 	-99.000000 
3.800000 	119.572006 	212.000000 	219.772446 	-99.000000 
3.900000 	119.572006 	212.000000 	219.772446 	-99.000000 
4.000000 	119.572006 	212.000000 	219.772446 	-99.000000 
4.100000 	119.572006 	212.000000 	219.772446 	-99.000000 
4.200000 	119.572006 	212.000000 	219.772446 	-99.000000 
4.300000 	119.572006 	212.000000 	219.772446 	-99.000000 
4.400000 	119.572006 	212.000000 	219.772446 	-99.000000 
4.500000 	122.918373 	212.000000 	217.325119 	-99.000000 
4.600000 	122.918373 	212.000000 	217.325119 	-99.000000 
4.700000 	122.918373 	212.000000 	217.325119 	-99.000000 
4.800000 	122.918373 	212.000000 	217.325119 	-99.000000 
4.900000 	122.918373 	212.000000 	217.325119 	-99.000000 
5.000000 	122.918373 	212.000000 	217.325119 	-99.000000 
5.100000 	122.918373 	212.000000 	217.325119 	-99.000000 
5.200000 	122.918373 	212.000000 	217.325119 	-99.000000 
5.300000 	122.918373 	212.000000 	217.325119 	-99.000000 
5.400000 	122.918373 	212.000000 	217.325119 	-99.000000 
5.500000 	124.929756 	212.000000 	215.857254 	-99.000000 
5.600000 	124.929756 	212.000000 	215.857254 	-99.000000 
5.700000 	124.929756 	212.000000 	215.857254 	-99.000000 
5.800000 	124.929756 	212.000000 	215.857254 	-99.000000 
5.900000 	124.929756 	212.000000 	215.857254 	-99.000000 
6.000000 	124.929756 	212.000000 	215.857254 	-99.000000 
6.100000 	124.929756 	212.000000 	215.857254 	-99.000000 
6.200000 	124.929756 	212.000000 	215.857254 	-99.000000 
6.300000 	124.929756 	212.000000 	215.857254 	-99.000000 
6.400000 	124.929756 	212.000000 	215.857254 	-99.000000 
6.500000 	126.219521 	212.000000 	214.917526 	-99.000000 
6.600000 	126.219521 	212.000000 	214.917526 	-99.000000 
6.700000 	126.219521 	212.000000 	214.917526 	-99.000000 
6.800000 	126.219521 	212.000000 	214.917526 	-99.000000 
6.900000 	126.219521 	212.000000 	214.917526 	-99.000000 
7.000000 	126.219521 	212.000000 	214.917526 	-99.000000 
7.100000 	126.219521 	212.000000 	214.917526 	-99.000000 
7.200000 	126.219521 	212.000000 	214.917526 	-99.000000 
7.300000 	126.219521 	212.000000 	214.917526 	-99.000000 
7.400000 	126.219521 	212.000000 	214.917526 	-99.000000 
7.500000 	127.091682 	212.000000 	214.283585 	-99.000000 
7.600000 	127.091682 	212.000000 	214.283585 	-99.000000 
7.700000 	127.091682 	212.000000 	214.283585 	-99.000000 
7.800000 	127.091682 	212.000000 	214.283585 	-99.000000 
7.900000 	127.091682 	212.000000 	214.283585 	-99.000000 
8.000000 	127.091682 	212.000000 	214.283585 	-99.000000 
8.100000 	127.091682 	212.000000 	214.283585 	-99.000000 
8.200000 	127.091682 	212.000000 	214.283585 	-99.000000 
8.300000 	127.091682 	212.000000 	214.283585 	-99.000000 
8.400000 	127.091682 	212.000000 	214.283585 	-99.000000 
8.500000 	127.707581 	212.000000 	213.837418 	-99.000000 
8.600000 	127.707581 	212.000000 	213.837418 	-99.000000 
8.700000 	127.707581 	212.000000 	213.837418 	-99.000000 
8.800000 	127.707581 	212.000000 	213.837418 	-99.000000 
8.900000 	127.707581 	212.000000 	213.837418 	-99.000000 
9.000000 	127.707581 	212.000000 	213.837418 	-99.000000 
9.100000 	127.707581 	212.000000 	213.837418 	-99.000000 
9.200000 	127.707581 	212.000000 	213.837418 	-99.000000 
9.300000 	127.707581 	212.000000 	213.837418 	-99.000000 
9.400000 	127.707581 	212.000000 	213.837418 	-99.000000 
9.500000 	128.158325 	212.000000 	213.512329 	-99.000000 
9.600000 	128.158325 	212.000000 	213.512329 	-99.000000 
9.700000 	128.158325 	212.000000 	213.512329 	-99.000000 
9.800000 	128.158325 	212.000000 	213.512329 	-99.000000 
9.900000 	128.158325 	212.000000 	213.512329 	-99.000000 
10.000000 	128.158325 	212.000000 	213.512329 	-99.000000 
10.100000 	128.158325 	212.000000 	213.512329 	-99.000000 
10.200000 	128.158325 	212.000000 	213.512329 	-99.000000 
10.300000 	128.158325 	212.000000 	213.512329 	-99.000000 
10.400000 	128.158325 	212.000000 	213.512329 	-99.000000 
10.500000 	128.498230 	212.000000 	213.268555 	-99.000000 
10.600000 	128.498230 	212.000000 	213.268555 	-99.000000 
10.700000 	128.498230 	212.000000 	213.268555 	-99.000000 
10.800000 	128.498230 	212.000000 	213.268555 	-99.000000 
10.900000 	128.498230 	212.000000 	213.268555 	-99.000000 
11.000000 	128.498230 	212.000000 	213.268555 	-99.000000 
11.100000 	128.498230 	212.000000 	213.268555 	-99.000000 
11.200000 	128.498230 	212.000000 	213.268555 	-99.000000 
11.300000 	128.498230 	212.000000 	213.268555 	-99.000000 
11.400000 	128.498230 	212.000000 	213.268555 	-99.000000 
11.500000 	128.761139 	212.000000 	213.081284 	-99.000000 
11.600000 	128.761139 	212.000000 	213.081284 	-99.000000 
11.700000 	128.761139 	212.000000 	213.081284 	-99.000000 
11.800000 	128.761139 	212.000000 	213.081284 	-99.000000 
11.900000 	128.761139 	212.000000 	213.081284 	-99.000000 
12.000000 	128.761139 	212.000000 	213.081284 	-99.000000 
12.100000 	128.761139 	212.000000 	213.081284 	-99.000000 
12.200000 	128.761139 	212.000000 	213.081284 	-99.000000 
12.300000 	128.761139 	212.000000 	213.081284 	-99.000000 
12.400000 	128.761139 	212.000000 	213.081284 	-99.000000 
12.500000 	128.968994 	212.000000 	212.934418 	-99.000000 
12.600000 	128.968994 	212.000000 	212.934418 	-99.000000 
12.700000 	128.968994 	212.000000 	212.934418 	-99.000000 
12.800000 	128.968994 	212.000000 	212.934418 	-99.000000 
12.900000 	128.968994 	212.000000 	212.934418 	-99.000000 
13.000000 	128.968994 	212.000000 	212.934418 	-99.000000 
13.100000 	128.968994 	212.000000 	212.934418 	-99.000000 
13.200000 	128.968994 	212.000000 	212.934418 	-99.000000 
13.300000 	128.968994 	212.000000 	212.934418 	-99.000000 
13.400000 	128.968994 	212.000000 	212.934418 	-99.000000 
13.500000 	129.136505 	212.000000 	212.817169 	-99.000000 
13.600000 	129.136505 	212.000000 	212.817169 	-99.000000 
13.700000 	129.136505 	212.000000 	212.817169 	-99.000000 
13.800000 	129.136505 	212.000000 	212.817169 	-99.000000 
13.900000 	129.136505 	212.000000 	212.817169 	-99.000000 
14.000000 	129.136505 	212.000000 	212.817169 	-99.000000 
14.100000 	129.136505 	212.000000 	212.817169 	-99.000000 
14.200000 	129.136505 	212.000000 	212.817169 	-99.000000 
14.300000 	129.136505 	212.000000 	212.817169 	-99.000000 
14.400000 	129.136505 	212.000000 	212.817169 	-99.000000 
14.500000 	129.273804 	212.000000 	212.722122 	-99.000000 
14.600000 	129.273804 	212.000000 	212.722122 	-99.000000 
14.700000 	129.273804 	212.000000 	212.722122 	-99.000000 
14.800000 	129.273804 	212.000000 	212.722122 	-99.000000 
14.900000 	129.273804 	212.000000 	212.722122 	-99.000000 
15.000000 	129.273804 	212.000000 	212.722122 	-99.000000 
15.100000 	129.273804 	212.000000 	212.722122 	-99.000000 
15.200000 	129.273804 	212.000000 	212.722122 	-99.000000 
15.300000 	129.273804 	212.000000 	212.722122 	-99.000000 
15.400000 	129.273804 	212.000000 	212.722122 	-99.000000 
15.500000 	129.388077 	212.000000 	212.644012 	-99.000000 
15.600000 	129.388077 	212.000000 	212.644012 	-99.000000 
15.700000 	129.388077 	212.000000 	212.644012 	-99.000000 
15.800000 	129.388077 	212.000000 	212.644012 	-99.000000 
15.900000 	129.388077 	212.000000 	212.644012 	-99.000000 
16.000000 	129.388077 	212.000000 	212.644012 	-99.000000 
16.100000 	129.388077 	212.000000 	212.644012 	-99.000000 
16.200000 	129.388077 	212.000000 	212.644012 	-99.000000 
16.300000 	129.388077 	212.000000 	212.644012 	-99.000000 
16.400000 	129.388077 	212.000000 	212.644012 	-99.000000 
16.500000 	129.484482 	212.000000 	212.579041 	-99.000000 
16.600000 	129.484482 	212.000000 	212.579041 	-99.000000 
16.700000 	129.484482 	212.000000 	212.579041 	-99.000000 
16.800000 	129.484482 	212.000000 	212.579041 	-99.000000 
16.900000 	129.484482 	212.000000 	212.579041 	-99.000000 
17.000000 	129.484482 	212.000000 	212.579041 	-99.000000 
17.100000 	129.484482 	212.000000 	212.579041 	-99.000000 
17.200000 	129.484482 	212.000000 	212.579041 	-99.000000 
17.300000 	129.484482 	212.000000 	212.579041 	-99.000000 
17.400000 	129.484482 	212.000000 	212.579041 	-99.000000 
17.500000 	129.566849 	212.000000 	212.524429 	-99.000000 
17.600000 	129.566849 	212.000000 	212.524429 	-99.000000 
17.700000 	129.566849 	212.000000 	212.524429 	-99.000000 
17.800000 	129.566849 	212.000000 	212.524429 	-99.000000 
17.900000 	129.566849 	212.000000 	212.524429 	-99.000000 
18.000000 	129.566849 	212.000000 	212.524429 	-99.000000 
18.100000 	129.566849 	212.000000 	212.524429 	-99.000000 
18.200000 	129.566849 	212.000000 	212.524429 	-99.000000 
18.300000 	129.566849 	212.000000 	212.524429 	-99.000000 
18.400000 	129.566849 	212.000000 	212.524429 	-99.000000 
18.500000 	129.638031 	212.000000 	212.478043 	-99.000000 
18.600000 	129.638031 	212.000000 	212.478043 	-99.000000 
18.700000 	129.638031 	212.000000 	212.478043 	-99.000000 
18.800000 	129.638031 	212.000000 	212.478043 	-99.000000 
18.900000 	129.638031 	212.000000 	212.478043 	-99.000000 
19.000000 	129.638031 	212.000000 	212.478043 	-99.000000 
19.100000 	129.638031 	212.000000 	212.478043 	-99.000000 
19.200000 	129.638031 	212.000000 	212.478043 	-99.000000 
19.300000 	129.638031 	212.000000 	212.478043 	-99.000000 
19.400000 	129.638031 	212.000000 	212.478043 	-99.000000 
19.500000 	129.700211 	212.000000 	212.438324 	-99.000000 
19.600000 	129.700211 	212.000000 	212.438324 	-99.000000 
19.700000 	129.700211 	212.000000 	212.438324 	-99.000000 
19.800000 	129.700211 	212.000000 	212.438324 	-99.000000 
19.900000 	129.700211 	212.000000 	212.438324 	-99.000000 
20.000000 	129.700211 	212.000000 	212.438324 	-99.000000 
20.100000 	129.700211 	212.000000 	212.438324 	-99.000000 
20.200000 	129.700211 	212.000000 	212.438324 	-99.000000 
20.300000 	129.700211 	212.000000 	212.438324 	-99.000000 
20.400000 	129.700211 	212.000000 	212.438324 	-99.000000 
20.500000 	129.755066 	212.000000 	212.404022 	-99.000000 
20.600000 	129.755066 	212.000000 	212.404022 	-99.000000 
20.700000 	129.755066 	212.000000 	212.404022 	-99.000000 
20.800000 	129.755066 	212.000000 	212.404022 	-99.000000 
20.900000 	129.755066 	212.000000 	212.404022 	-99.000000 
21.000000 	129.755066 	212.000000 	212.404022 	-99.000000 
